Landslide ID,Moisture,temperature,humidity,rainfall,Landslide Aelrt-label
LS1395,0.55,25.35794749,80.45846265,47.72078245,Green
LS1396,0.55,25.28784623,89.63667876,58.28697664,Yellow
LS1397,0.55,26.63838589,84.69546874,48.32428609,Green
LS1398,0.55,25.3310446,84.30533791,41.53218699,Green
LS1399,0.55,26.89750174,83.89241484,43.97193745,Green
LS14,0.34,24.01497622,82.05687182,185.2773389,Orange
LS140,0.3,18.9802729,74.52600826,94.26249353,Yellow
LS1400,0.55,26.98603693,89.4138489,58.54876687,Yellow
LS1401,0.55,27.57826922,94.11878202,28.08253201,Green
LS1402,0.55,27.82054812,93.03555162,26.32405487,Green
LS1403,0.55,29.09910406,94.22237826,22.52497327,Green
LS1404,0.55,28.04943594,90.83130708,20.76223014,Green
LS1405,0.55,29.91690582,94.55695552,28.16057247,Green
LS1406,0.56,29.86895762,93.25103208,26.26243014,Green
LS1407,0.56,29.17220859,92.21405224,21.30290472,Green
LS1408,0.56,29.24908541,90.06998135,25.93496537,Green
LS1409,0.56,27.76317235,90.35567642,25.21609113,Green
LS141,0.3,24.10859207,73.13112261,71.07562236,Yellow
LS1410,0.56,28.82629037,94.26765349,26.23838511,Green
LS1411,0.56,28.52379742,92.09688432,29.86681385,Green
LS1412,0.56,29.06785065,90.97685539,29.1194739,Green
LS1413,0.56,29.08417927,90.73891887,25.33014238,Green
LS1414,0.56,28.47090661,94.79453182,21.08484101,Green
LS1415,0.56,28.27973674,90.38971208,21.58992507,Green
LS1416,0.56,28.47212559,91.21322065,20.88620369,Green
LS1417,0.55,29.68846716,94.30111601,26.83924845,Green
LS1418,0.56,27.02415146,91.66737633,21.26034986,Green
LS1419,0.55,29.09588297,94.16748386,26.70581328,Green
LS142,0.3,24.7947077,70.04556743,76.72860067,Yellow
LS1420,0.55,29.69238699,92.58862544,29.1102594,Green
LS1421,0.55,28.20619412,92.86798698,28.78654515,Green
LS1422,0.55,29.05248036,93.92217834,23.66620626,Green
LS1423,0.55,29.57240298,93.61870344,27.56918621,Green
LS1424,0.55,29.10968327,92.43510994,27.95602304,Green
LS1425,0.55,28.20480805,92.91440379,20.36001144,Green
LS1426,0.55,29.11858526,92.12543021,24.52020164,Green
LS1427,0.54,29.62800691,90.10051615,23.69586761,Green
LS1428,0.54,29.81196601,90.36881284,22.68766503,Green
LS1429,0.54,27.72338349,90.93897939,22.81863447,Green
LS143,0.31,21.63162756,60.27766379,69.21803098,Yellow
LS1430,0.54,29.26092798,92.92367701,28.70627683,Green
LS1431,0.54,29.72791119,94.29753295,26.52364146,Green
LS1432,0.54,28.91105641,90.78413842,23.44398467,Green
LS1433,0.53,28.96361426,93.88482153,23.56130173,Green
LS1434,0.53,28.59052369,91.33617236,29.44008034,Green
LS1435,0.53,27.33897716,90.69759008,28.69113835,Green
LS1436,0.53,29.90415889,90.75284363,25.37828397,Green
LS1437,0.53,27.42711692,90.02696201,21.7508774,Green
LS1438,0.53,29.55657523,90.70937262,28.36535596,Green
LS1439,0.53,29.84070774,93.76312893,23.28207838,Green
LS144,0.31,25.37548751,57.21025565,101.7004306,Yellow
LS1440,0.53,28.53545677,91.72742702,25.1290048,Green
LS1441,0.53,27.11535046,94.86907886,26.51924782,Green
LS1442,0.53,27.84492803,91.60666594,26.47844429,Green
LS1443,0.53,29.03157242,91.82172592,24.93861254,Green
LS1444,0.53,27.82424457,90.56698742,21.19014526,Green
LS1445,0.53,27.72653142,92.00687531,20.21126747,Green
LS1446,0.53,28.69708334,94.30759855,22.21807088,Green
LS1447,0.52,29.73019662,90.97015715,20.49035619,Green
LS1448,0.52,29.54097171,92.91778307,21.9653077,Green
LS1449,0.52,28.80311922,91.78336933,25.16359891,Green
LS145,0.3,22.21738222,72.85462807,106.6213157,Yellow
LS1450,0.52,27.29035669,90.53330091,23.49535234,Green
LS1451,0.52,27.46583649,94.87679041,27.27899847,Green
LS1452,0.52,29.49401389,94.72981338,26.30820876,Green
LS1453,0.53,27.79161808,92.51054946,26.85422624,Green
LS1454,0.52,29.12533739,91.52291141,21.90440445,Green
LS1455,0.52,27.93114233,93.56161439,20.66127836,Green
LS1456,0.52,29.45771748,92.12534736,20.76212031,Green
LS1457,0.52,27.96872279,92.17444796,28.94766949,Green
LS1458,0.52,29.48882958,91.07574233,26.01909355,Green
LS1459,0.52,29.47156259,90.77069618,28.75226067,Green
LS146,0.3,20.58314011,69.00128641,66.29390357,Yellow
LS1460,0.52,27.0767265,90.14362622,24.4514648,Green
LS1461,0.52,27.30008597,90.80015308,25.09484511,Green
LS1462,0.52,29.82729394,90.79007335,22.84203589,Green
LS1463,0.52,29.93061247,93.22980899,24.34814338,Green
LS1464,0.52,29.94349168,93.90741192,20.39020503,Green
LS1465,0.52,28.03306461,91.47355778,21.17924769,Green
LS1466,0.52,29.8843055,94.0371147,21.0000988,Green
LS1467,0.51,27.7058373,92.91185695,22.06207161,Green
LS1468,0.51,29.78714005,94.65343534,27.8659442,Green
LS1469,0.51,28.57819995,92.86597437,27.5987178,Green
LS147,0.32,24.87502824,68.74248334,91.26056654,Yellow
LS1470,0.52,29.48069921,90.33698678,26.0365768,Green
LS1471,0.51,27.51492243,94.96218673,21.01796432,Green
LS1472,0.51,28.05457761,94.81637388,21.84869328,Green
LS1473,0.51,29.03167341,93.12603235,24.15591199,Green
LS1474,0.52,28.5854649,91.89216849,26.88372572,Green
LS1475,0.51,27.08808014,93.42402083,25.32159689,Green
LS1476,0.51,27.99611732,90.84660317,21.61893763,Green
LS1477,0.51,27.87317436,91.14849627,24.05207925,Green
LS1478,0.51,28.96586565,90.71832938,22.25838137,Green
LS1479,0.52,28.87726019,92.48839665,24.44267592,Green
LS148,0.31,20.03728219,56.35606753,109.024141,Yellow
LS1480,0.52,29.17052093,94.19790371,22.06994464,Green
LS1481,0.52,29.34033587,90.01506395,21.44532907,Green
LS1482,0.51,29.07265321,91.91533173,28.83568362,Green
LS1483,0.51,28.68275966,92.50969311,29.11187663,Green
LS1484,0.52,28.92705913,91.39356832,23.20076686,Green
LS1485,0.51,27.99901833,91.64193051,23.28618248,Green
LS1486,0.51,27.59350075,91.79742953,24.84266123,Green
LS1487,0.51,29.87331077,90.60932469,24.69720481,Green
LS1488,0.51,28.55852465,90.45773041,27.26588346,Green
LS1489,0.51,29.19378695,91.46241065,26.48240255,Green
LS149,0.3,25.95263264,61.89082199,99.57981207,Yellow
LS1490,0.51,27.98780984,92.78226196,27.14509034,Green
LS1491,0.52,28.05380704,91.81758779,20.76582087,Green
LS1492,0.51,27.3506296,94.2911951,27.21244021,Green
LS1493,0.51,29.34081108,94.5513539,28.22908103,Green
LS1494,0.51,28.61475136,94.22253035,28.98574189,Green
LS1495,0.52,27.04863538,91.34685096,25.08146686,Green
LS1496,0.51,29.5275305,94.57459443,21.13545688,Green
LS1497,0.52,28.50416396,93.46806467,24.20007242,Green
LS1498,0.52,28.89578588,94.78993038,23.0362503,Green
LS1499,0.51,27.04927452,91.3821731,23.65747461,Green
LS15,0.34,25.66585205,80.66385045,209.5869708,Red
LS150,0.3,19.28889933,65.47050802,71.3195307,Yellow
LS1500,0.51,28.96017885,91.69532178,24.7458198,Green
LS1501,0.51,22.75088787,90.69489172,110.4317855,Yellow
LS1502,0.52,23.8494014,94.34814995,114.0512495,Yellow
LS1503,0.51,22.60800988,94.58900601,116.0396587,Yellow
LS1504,0.51,21.18667419,91.13435689,122.233323,Yellow
LS1505,0.51,23.41044706,91.69913296,116.0777931,Yellow
LS1506,0.52,22.86006627,93.12859895,117.7296726,Yellow
LS1507,0.52,22.48403042,93.40819246,105.5473627,Yellow
LS1508,0.52,22.02775403,92.96129462,121.1349176,Yellow
LS1509,0.51,21.91191314,91.68748063,117.0761277,Yellow
LS151,0.3,20.57981887,65.34583901,78.34604471,Yellow
LS1510,0.52,23.71059131,93.27392415,112.6676589,Yellow
LS1511,0.51,21.37784654,92.72043743,106.1417017,Yellow
LS1512,0.52,22.84852833,94.32130209,123.5977843,Yellow
LS1513,0.52,23.1094265,92.79630809,108.183792,Yellow
LS1514,0.52,23.25230817,94.54128292,105.3558408,Yellow
LS1515,0.52,23.67287749,90.4935574,104.2298028,Yellow
LS1516,0.52,23.76881552,90.59810302,102.2648546,Yellow
LS1517,0.52,23.34386401,91.47684705,104.4267991,Yellow
LS1518,0.52,22.63946441,90.18451645,108.3405879,Yellow
LS1519,0.52,22.45696744,94.76285385,114.8407725,Yellow
LS152,0.3,24.71417533,56.73426469,88.45361858,Yellow
LS1520,0.51,22.96388477,93.58065995,104.6472986,Yellow
LS1521,0.52,21.07273439,93.56585985,107.8737015,Yellow
LS1522,0.52,22.44075021,92.70785115,121.4977331,Yellow
LS1523,0.51,22.71271308,90.45261746,109.8852597,Yellow
LS1524,0.51,21.70416965,93.44006288,115.1781396,Yellow
LS1525,0.51,22.43324518,92.48667725,119.1025189,Yellow
LS1526,0.51,21.25941052,92.84416234,109.0658471,Yellow
LS1527,0.51,22.9215706,94.89613443,105.6941544,Yellow
LS1528,0.51,22.81212536,91.51861705,107.855225,Yellow
LS1529,0.51,21.12152071,90.6878768,102.8017203,Yellow
LS153,0.3,20.27317074,63.91281869,62.50351892,Yellow
LS1530,0.51,21.11478672,90.31528693,104.5086618,Yellow
LS1531,0.51,23.59997268,90.97597665,107.1728191,Yellow
LS1532,0.51,23.12652652,94.71203306,108.6211833,Yellow
LS1533,0.5,22.98458907,93.3204487,122.1952483,Yellow
LS1534,0.5,22.12659387,90.97818277,104.5412275,Yellow
LS1535,0.5,22.53779727,91.48135786,101.8474768,Yellow
LS1536,0.5,22.49095104,91.70292746,124.3915101,Yellow
LS1537,0.5,22.35548159,94.47811755,116.7366261,Yellow
LS1538,0.51,22.20700989,93.50574163,120.1593771,Yellow
LS1539,0.51,22.44516988,94.73763514,107.1843273,Yellow
LS154,0.31,18.41932981,64.23580251,76.41312437,Yellow
LS1540,0.51,22.76643029,92.12438519,120.4359949,Yellow
LS1541,0.51,22.19109412,90.02575116,112.3126628,Yellow
LS1542,0.51,23.6119202,91.70293849,123.5900822,Yellow
LS1543,0.51,23.86087054,94.92048112,105.0241329,Yellow
LS1544,0.51,21.42177231,92.62665309,102.8045658,Yellow
LS1545,0.51,22.36629253,90.78572467,124.9831618,Yellow
LS1546,0.51,23.99686172,91.61001707,117.6102915,Yellow
LS1547,0.51,21.80129837,92.73446667,120.0586671,Yellow
LS1548,0.51,23.80436344,92.80441624,100.6192543,Yellow
LS1549,0.51,23.71475278,91.53331177,121.8961665,Yellow
LS155,0.3,23.39128187,61.74427165,107.3198135,Yellow
LS1550,0.51,23.34467359,90.37981478,112.8954016,Yellow
LS1551,0.51,22.31253665,90.03577124,113.0688155,Yellow
LS1552,0.51,23.50201428,92.21083961,107.9868949,Yellow
LS1553,0.51,23.46260321,91.45665004,111.7763395,Yellow
LS1554,0.51,23.06204373,92.39544055,114.7399101,Yellow
LS1555,0.51,22.47420512,91.22759742,124.2179699,Yellow
LS1556,0.51,22.69780133,92.82223419,105.0508234,Yellow
LS1557,0.51,23.66682067,93.90191078,105.4004751,Yellow
LS1558,0.51,22.50050273,92.45878335,100.9343903,Yellow
LS1559,0.51,23.83053666,90.84422164,109.5966791,Yellow
LS156,0.31,19.84939404,61.24500053,100.7689246,Yellow
LS1560,0.51,23.64142354,93.74461474,116.6912176,Yellow
LS1561,0.51,21.41363812,92.99124545,118.3979065,Yellow
LS1562,0.51,22.85267372,94.5764581,117.5314026,Yellow
LS1563,0.5,22.98208095,93.84505029,109.5852253,Yellow
LS1564,0.5,21.19909519,90.80819418,103.6838922,Yellow
LS1565,0.51,23.87192332,90.49939035,103.0548094,Yellow
LS1566,0.51,21.0365275,94.33919546,114.7412734,Yellow
LS1567,0.5,22.61711614,93.51978375,116.9256766,Yellow
LS1568,0.5,21.45278675,90.74531921,116.7036582,Yellow
LS1569,0.5,22.81227579,92.12992101,109.3383552,Yellow
LS157,0.31,21.869274,61.91044947,107.2681929,Yellow
LS1570,0.49,21.98141856,91.12719303,115.4789148,Yellow
LS1571,0.5,22.52709326,92.54780429,115.3830068,Yellow
LS1572,0.5,22.35628673,91.92360477,107.7697413,Yellow
LS1573,0.5,21.19852186,92.15595143,105.8554351,Yellow
LS1574,0.5,23.8812458,93.45067555,104.9116663,Yellow
LS1575,0.5,22.78234161,94.36803516,122.1449949,Yellow
LS1576,0.5,22.19055385,92.43764169,121.6622761,Yellow
LS1577,0.52,22.91430043,90.70475565,118.6044645,Yellow
LS1578,0.5,23.08950736,90.22507299,108.2166601,Yellow
LS1579,0.5,21.72484506,92.83975602,121.6961761,Yellow
LS158,0.31,22.8056033,56.50768935,101.5952794,Yellow
LS1580,0.49,22.44307715,91.59234006,102.5565807,Yellow
LS1581,0.5,21.1316077,91.95769858,122.5391946,Yellow
LS1582,0.5,22.71750705,92.25479855,107.0289866,Yellow
LS1583,0.5,23.75033085,92.88160462,117.6602827,Yellow
LS1584,0.5,23.76121837,93.661643,100.825956,Yellow
LS1585,0.5,22.13450646,94.67695747,112.9203223,Yellow
LS1586,0.5,21.17089176,90.23730166,123.6495149,Yellow
LS1587,0.5,22.36238282,91.15761594,118.6832725,Yellow
LS1588,0.5,22.77856513,92.70124029,113.7759219,Yellow
LS1589,0.5,21.22503442,90.09877774,113.9760462,Yellow
LS159,0.31,19.0781471,69.02298571,80.72515943,Yellow
LS1590,0.5,23.15791104,90.34396882,110.712841,Yellow
LS1591,0.5,22.42776057,93.91722423,102.7230739,Yellow
LS1592,0.5,23.64082979,90.95257927,116.7431319,Yellow
LS1593,0.5,22.29423493,90.69033986,122.7418744,Yellow
LS1594,0.5,23.35225078,90.90054697,113.0381382,Yellow
LS1595,0.5,22.03911546,94.58075845,110.9804014,Yellow
LS1596,0.5,23.80593812,92.48879468,119.6335548,Yellow
LS1597,0.5,22.31944084,90.85174383,100.1173443,Yellow
LS1598,0.51,22.14464104,93.82567435,120.6310784,Yellow
LS1599,0.5,23.65167552,94.50528753,115.3611268,Yellow
LS16,0.33,24.28209415,80.30025587,231.0863347,Red
LS160,0.31,22.02720976,65.35549924,83.73280082,Yellow
LS1600,0.5,22.16939473,90.27185592,124.4683112,Yellow
LS1601,0.5,15.78144173,92.51077745,119.035002,Yellow
LS1602,0.5,26.03097313,91.50819306,101.2847738,Yellow
LS1603,0.5,13.36050601,91.35608208,111.2266885,Yellow
LS1604,0.5,18.87957654,92.04304496,114.6659511,Yellow
LS1605,0.5,29.47741671,91.57802915,111.1727497,Yellow
LS1606,0.5,28.06903173,92.91487288,114.1339416,Yellow
LS1607,0.5,25.66901098,92.04670813,112.5424199,Yellow
LS1608,0.5,29.77149434,92.00719952,114.4161786,Yellow
LS1609,0.5,30.55472573,90.90343769,106.0711985,Yellow
LS161,0.31,23.80546189,59.24537979,89.9622014,Yellow
LS1610,0.5,23.96147583,90.26408017,102.6958703,Yellow
LS1611,0.5,23.98289638,91.5473145,118.4901697,Yellow
LS1612,0.5,25.26052689,90.31153735,117.3695296,Yellow
LS1613,0.49,31.08368929,90.14362642,109.6894658,Yellow
LS1614,0.49,14.78003032,91.22062116,100.1961762,Yellow
LS1615,0.49,26.56608303,94.45239715,116.3796525,Yellow
LS1616,0.5,24.85903405,94.39000473,111.7803734,Yellow
LS1617,0.5,34.51465139,93.63812684,103.5684926,Yellow
LS1618,0.49,24.12188673,90.72351622,102.835632,Yellow
LS1619,0.51,23.85340379,90.10522549,103.923226,Yellow
LS162,0.31,18.52510753,69.0276233,88.10234397,Yellow
LS1620,0.49,24.60297538,91.28408653,111.2948115,Yellow
LS1621,0.49,15.63211033,94.25966183,101.4705704,Yellow
LS1622,0.5,19.33516809,91.97978938,116.450422,Yellow
LS1623,0.49,28.2620488,91.98317355,105.2132259,Yellow
LS1624,0.49,22.67594476,93.36348717,110.3332655,Yellow
LS1625,0.5,21.03200078,92.9641969,110.6823944,Yellow
LS1626,0.5,33.23453301,91.06053924,115.7659902,Yellow
LS1627,0.5,22.30318989,92.15987039,117.3688104,Yellow
LS1628,0.51,11.50322938,94.8933184,115.5683776,Yellow
LS1629,0.5,14.34320488,94.35734702,110.2223123,Yellow
LS163,0.31,23.50297882,61.32026065,64.77791424,Yellow
LS1630,0.5,33.1056981,93.48447453,119.1709113,Yellow
LS1631,0.5,30.49183837,90.4582865,113.3302105,Yellow
LS1632,0.5,30.25578031,92.03272799,116.7173125,Yellow
LS1633,0.51,12.22816189,90.26457428,108.4161706,Yellow
LS1634,0.51,10.01081312,90.22399223,119.3941064,Yellow
LS1635,0.51,22.79196751,90.60901895,116.5084074,Yellow
LS1636,0.51,20.18432263,90.65458473,116.8130969,Yellow
LS1637,0.51,30.72119881,94.01331956,106.8118019,Yellow
LS1638,0.51,24.35590861,92.39651663,119.6946577,Yellow
LS1639,0.51,21.21306973,91.35349216,112.9834361,Yellow
LS164,0.33,26.54986394,72.89187265,73.33636055,Yellow
LS1640,0.51,10.78689755,91.38411917,117.5293447,Yellow
LS1641,0.5,11.89925671,91.34663797,103.5771468,Yellow
LS1642,0.5,22.56664172,93.37488907,109.8585753,Yellow
LS1643,0.5,18.86883219,93.24688124,119.3936976,Yellow
LS1644,0.5,17.34083741,93.04897191,112.7194284,Yellow
LS1645,0.5,34.90665289,92.87820148,102.1906333,Yellow
LS1646,0.5,24.53610067,91.90997228,115.9787989,Yellow
LS1647,0.5,13.8377282,91.74780462,107.9873218,Yellow
LS1648,0.5,22.3551049,93.52211892,101.5164589,Yellow
LS1649,0.5,34.74004942,93.12316972,100.1967854,Yellow
LS165,0.3,19.29563411,69.63481219,83.21030571,Yellow
LS1650,0.5,11.54785707,94.14861001,108.8289171,Yellow
LS1651,0.5,23.13338811,91.94670335,104.4224145,Yellow
LS1652,0.5,29.98364695,94.55239717,115.3560318,Yellow
LS1653,0.5,20.87947369,90.93756231,102.4550786,Yellow
LS1654,0.5,17.24944623,91.13772765,112.5090516,Yellow
LS1655,0.5,15.83388699,91.68293851,109.7571416,Yellow
LS1656,0.5,23.01014302,91.11764246,112.6738296,Yellow
LS1657,0.5,16.39624284,92.18151927,102.944161,Yellow
LS1658,0.5,24.45132792,93.10527686,109.4711098,Yellow
LS1659,0.5,31.87859192,91.15248149,105.3437825,Yellow
LS166,0.31,20.68899915,59.4375337,103.651438,Yellow
LS1660,0.5,31.34920143,91.48247612,109.1549823,Yellow
LS1661,0.53,18.05142392,90.03969587,111.7793889,Yellow
LS1662,0.53,30.84835031,92.86773675,107.4142681,Yellow
LS1663,0.53,22.45616931,91.52781832,118.0069295,Yellow
LS1664,0.53,13.70319166,90.95589386,106.2944879,Yellow
LS1665,0.53,20.48954522,93.72485075,111.8391951,Yellow
LS1666,0.52,13.20844373,94.02769434,106.2696156,Yellow
LS1667,0.52,32.31944397,93.67804556,117.6236473,Yellow
LS1668,0.52,20.68185224,90.91510525,109.7513927,Yellow
LS1669,0.52,31.52675982,90.50621806,113.1169398,Yellow
LS167,0.31,19.32666088,68.034493,84.22969177,Yellow
LS1670,0.52,25.35467646,91.81183218,116.7555937,Yellow
LS1671,0.51,17.66545409,91.69865887,110.6857506,Yellow
LS1672,0.52,12.59093977,91.81668769,119.3916718,Yellow
LS1673,0.52,11.86631922,93.68394562,106.060149,Yellow
LS1674,0.52,11.03367937,92.22706805,112.7715925,Yellow
LS1675,0.52,25.2990432,94.96419851,117.9733424,Yellow
LS1676,0.52,32.23797837,90.15406807,104.7052254,Yellow
LS1677,0.52,17.68408797,94.35815354,108.0638166,Yellow
LS1678,0.52,10.2708877,90.19147747,106.6955204,Yellow
LS1679,0.52,17.22034507,94.78797376,108.0054343,Yellow
LS168,0.31,24.60532218,73.58868502,96.59195302,Yellow
LS1680,0.51,19.667056,90.50096668,100.1737964,Yellow
LS1681,0.52,10.35609594,93.75652041,101.1456947,Yellow
LS1682,0.53,27.255435,91.71369387,101.139435,Yellow
LS1683,0.52,34.5917846,92.13229786,115.5650287,Yellow
LS1684,0.52,32.39523995,94.51768464,113.25373,Yellow
LS1685,0.51,10.16431299,91.22320999,106.362551,Yellow
LS1686,0.51,21.49118657,93.43949693,101.4819888,Yellow
LS1687,0.51,16.53460397,94.76759975,110.0447896,Yellow
LS1688,0.51,31.8520694,90.12220323,109.9455062,Yellow
LS1689,0.51,28.04799508,90.00621688,117.1311498,Yellow
LS169,0.31,22.27373646,59.52193158,67.96704792,Yellow
LS1690,0.5,31.75048899,94.59551226,115.1989301,Yellow
LS1691,0.5,29.07412717,93.27189064,100.7896871,Yellow
LS1692,0.5,19.14381903,90.71037456,108.0230792,Yellow
LS1693,0.51,16.14820285,91.4448027,107.4287664,Yellow
LS1694,0.5,34.05296914,92.05811721,116.8020848,Yellow
LS1695,0.5,34.51423957,90.56151463,118.3271968,Yellow
LS1696,0.51,32.71748548,90.54608254,113.328978,Yellow
LS1697,0.5,25.16296632,92.54736032,114.3117197,Yellow
LS1698,0.5,27.68167318,94.47316879,113.9995146,Yellow
LS1699,0.5,21.35093384,90.9492967,107.0862095,Yellow
LS17,0.29,21.58711777,82.7883708,276.6552459,Red
LS170,0.31,25.70196694,61.33450447,83.20711308,Yellow
LS1700,0.5,11.69894639,93.25638873,103.2005992,Yellow
LS1701,0.5,35.21462816,91.49725058,243.0745066,Red
LS1702,0.5,42.39413392,90.79028064,88.46607497,Yellow
LS1703,0.5,38.4191628,91.14220381,119.2653877,Yellow
LS1704,0.49,35.33294932,92.11508608,235.6133585,Red
LS1705,0.49,42.92325255,90.07600528,196.2408242,Orange
LS1706,0.49,33.83508569,92.85470152,203.4044028,Red
LS1707,0.49,33.20258348,92.76437927,197.5282582,Orange
LS1708,0.49,23.48546973,93.71043692,191.7760562,Orange
LS1709,0.49,29.33710543,90.81781439,202.0572747,Red
LS171,0.31,19.20129357,68.30578978,87.85092352,Yellow
LS1710,0.48,40.21199348,94.50766912,186.6762324,Orange
LS1711,0.49,42.13473976,91.70445386,197.402901,Orange
LS1712,0.5,32.86316618,91.4618874,47.271547,Green
LS1713,0.49,29.80744318,91.38048469,232.7046126,Red
LS1714,0.49,31.56213762,93.0484859,63.62250788,Yellow
LS1715,0.49,36.32268069,93.06134398,141.1736926,Yellow
LS1716,0.49,37.13165026,94.60761797,172.4788062,Orange
LS1717,0.49,38.4418717,93.63739039,77.71566883,Yellow
LS1718,0.5,32.66160599,90.78931681,78.85085502,Yellow
LS1719,0.5,27.92765919,91.55594211,149.9107557,Yellow
LS172,0.31,21.70181447,60.47470519,95.71388473,Yellow
LS1720,0.49,39.01793345,91.48815629,105.8841531,Yellow
LS1721,0.49,32.51247398,94.65904123,51.07048113,Yellow
LS1722,0.5,38.72382798,91.72514851,62.62377075,Yellow
LS1723,0.49,43.30204933,92.83405443,110.562229,Yellow
LS1724,0.5,27.58548913,90.72526502,238.5008779,Red
LS1725,0.49,40.78881819,92.90951393,132.7923586,Yellow
LS1726,0.49,23.19451074,91.40301608,206.3999208,Red
LS1727,0.5,32.68067385,92.61715632,248.8592986,Red
LS1728,0.5,34.28879307,93.61082872,127.2509777,Yellow
LS1729,0.5,39.30050027,94.16193416,120.9512466,Yellow
LS173,0.31,20.51716779,59.21235483,67.61013737,Yellow
LS1730,0.5,39.73149053,91.12220596,122.7628653,Yellow
LS1731,0.5,39.23342464,91.25589286,64.4478499,Yellow
LS1732,0.5,27.34734861,94.17756725,40.35153141,Green
LS1733,0.49,40.76998685,92.09278584,209.8678411,Red
LS1734,0.5,26.26559543,90.79668055,59.49373381,Yellow
LS1735,0.5,28.12971499,93.3210737,117.8201907,Yellow
LS1736,0.5,34.2804607,90.55561637,98.54047745,Yellow
LS1737,0.5,33.7960155,93.00754254,182.026807,Orange
LS1738,0.5,31.53243779,90.87394933,207.0735119,Red
LS1739,0.5,42.30495821,90.51431779,74.876786,Yellow
LS174,0.31,23.30355338,73.62548442,97.59081274,Yellow
LS1740,0.5,24.63676897,90.61964344,218.2299187,Red
LS1741,0.5,28.28222883,91.37059792,179.2720807,Orange
LS1742,0.49,24.48620746,92.98254537,183.49095,Orange
LS1743,0.5,42.84609252,94.63548176,78.8099639,Yellow
LS1744,0.5,43.67549305,93.10887229,103.8235658,Yellow
LS1745,0.5,42.07213781,92.92203105,165.7412972,Orange
LS1746,0.49,33.46873719,92.12746225,136.8277041,Yellow
LS1747,0.49,31.7018373,91.66232213,48.83810592,Green
LS1748,0.49,41.41968393,90.03863107,199.3096432,Orange
LS1749,0.49,42.54744013,94.94482086,214.4103848,Red
LS175,0.32,24.2547451,55.64709899,64.23845455,Yellow
LS1750,0.49,28.91842453,94.63676767,63.68794608,Yellow
LS1751,0.48,43.08022702,93.90305729,211.8529059,Red
LS1752,0.48,29.20300896,93.96834049,209.4083305,Red
LS1753,0.48,41.04224355,91.37258067,181.527598,Orange
LS1754,0.48,25.62446619,93.18240298,97.26336657,Yellow
LS1755,0.48,35.32876402,91.06138506,163.9069365,Orange
LS1756,0.48,24.42561272,92.27749066,63.35298768,Yellow
LS1757,0.48,31.18298415,90.21646909,54.01872359,Yellow
LS1758,0.48,31.88342554,91.3256535,79.27201575,Yellow
LS1759,0.48,42.93368602,91.1756748,246.3613268,Red
LS176,0.31,24.86374934,65.7420046,75.82270467,Yellow
LS1760,0.48,23.11407669,94.31994776,231.5153161,Red
LS1761,0.47,24.87212063,93.90560147,135.1694525,Yellow
LS1762,0.48,43.36051537,93.35191636,114.778071,Yellow
LS1763,0.48,26.83054058,90.75379971,144.6656444,Yellow
LS1764,0.48,30.42012134,93.12659793,75.95295,Yellow
LS1765,0.48,28.64555584,93.22642604,115.8163936,Yellow
LS1766,0.49,32.50037548,93.47888842,71.73759526,Yellow
LS1767,0.48,43.03714283,94.6428898,41.5856585,Green
LS1768,0.49,30.10773379,90.34546355,75.24521981,Yellow
LS1769,0.49,23.69212243,93.61055571,87.53393983,Yellow
LS177,0.31,22.6265115,65.77472881,88.17251033,Yellow
LS1770,0.49,35.67667332,93.30641944,141.3381168,Yellow
LS1771,0.49,27.71948962,94.43877142,82.83061083,Yellow
LS1772,0.49,35.26824831,92.38282957,149.8488208,Yellow
LS1773,0.49,23.16855863,90.78821158,161.6892093,Orange
LS1774,0.49,33.08706051,92.25197542,88.1300769,Yellow
LS1775,0.48,37.4620912,90.44967809,172.3458448,Orange
LS1776,0.48,38.73218907,94.73613484,218.142147,Red
LS1777,0.48,32.57720726,92.74889453,93.7942847,Yellow
LS1778,0.48,38.38231475,93.10378595,210.2735346,Red
LS1779,0.48,42.93605359,90.09448142,234.8466111,Red
LS178,0.31,18.04185513,60.61494304,104.2321615,Yellow
LS1780,0.48,25.65492304,92.74501561,52.95477913,Yellow
LS1781,0.48,37.58899717,91.99740365,159.6577388,Orange
LS1782,0.48,29.60718808,93.15642801,62.68710535,Yellow
LS1783,0.48,25.34756111,93.02871078,174.4012337,Orange
LS1784,0.48,25.9300384,93.02357765,241.8202079,Red
LS1785,0.48,32.76795887,94.57377401,240.4795923,Red
LS1786,0.48,29.02328049,90.20396783,126.8069869,Yellow
LS1787,0.49,40.00439101,90.17015833,92.11877372,Yellow
LS1788,0.49,33.32315744,91.25271223,234.496633,Red
LS1789,0.49,31.22790131,94.94021378,46.44279118,Green
LS179,0.31,23.26237612,72.33125523,67.10225139,Yellow
LS1790,0.49,26.68386496,92.9585411,62.50689682,Yellow
LS1791,0.48,24.70528368,90.14732171,108.4103158,Yellow
LS1792,0.49,38.2016825,93.97379963,218.0908814,Red
LS1793,0.49,36.56769731,93.79503425,104.4218596,Yellow
LS1794,0.49,26.05375792,93.69111672,240.6863901,Red
LS1795,0.49,31.29986342,92.76039164,54.77830202,Yellow
LS1796,0.49,40.10207731,94.35110201,149.1199989,Yellow
LS1797,0.49,38.58954491,91.58076549,102.2708231,Yellow
